NAME,TEAM,OPP,GAME_ID,PLAYER_ID_AVG,GP,W,L,W_PCT,MIN_AVG,FGM_AVG,FGA_AVG,FG_PCT_AVG,FG3M_AVG,FG3A_AVG,FG3_PCT_AVG,FTM_AVG,FTA_AVG,FT_PCT_AVG,OREB_AVG,DREB_AVG,REB_AVG,AST_AVG,TOV_AVG,STL_AVG,BLK_AVG,BLKA,PF_AVG,PFD,PTS_AVG,PLUS_MINUS_AVG,DD2,TD3,GAME_ID_AVG,AWAYORHOME,STATUS,PLAYER_ID,JERSEYNUM,POSITION,STARTER,ONCOURT,PLAYED,NOTPLAYINGREASON,NOTPLAYINGDESCRIPTION,AST,BLK,BLKR,FGA,FGM,FG_PCT,PF_OFF,FOULSDRAWN,PF,PF_TECH,FTA,FTM,FT_PCT,MINUS,MIN,PLUS,PLUS_MINUS,PTS,PTS_FASTBREAK,PTS_PAINT,PTS_2NDCHANCE,DREB,OREB,REB,STL,FG3A,FG3M,FG3_PCT,TOV,FG2A,FG2M,FG2_PCT,DATE_UPDATED_EST,SET_EASY,TIER_EASY,SERIES_EASY,PLAY_EASY,DATE_MOMENT,TEAM_TS,COUNT_EASY,OWNED,UNIQUE_OWNERS,IN_PACKS,MINTED,TS_HELD,CS,LOW_ASK_EASY,4HCHANGE_EASY,24H,7D,LISTINGS,TSD,ROOKIE_PREMIERE,ROOKIE_MINT,ROOKIE_YEAR,EDITION_STATE,PLAY_ID,SET_ID,TS_LINK,SET_HARD,TIER_HARD,SERIES_HARD,PLAY_HARD,COUNT_HARD,LOW_ASK_HARD,4HCHANGE_HARD,AWAY_TEAM,AWAY_ID,HOME_TEAM,HOME_ID,PERIOD,GAME_CLOCK,AWAY_SCORE,HOME_SCORE,START_TIME,GAME_STATUS,EASY_MOMENT,HARD_MOMENT,SCORE,DIFFERENTIAL,FTM_PROJ
Trent Forrest,UTA,PHX,0022100731,1630235,37,24,13,0.649,10.103648648648647,0.8918918918918919,1.6486486486486487,0.541,0.05405405405405406,0.1891891891891892,0.286,0.5135135135135135,0.6756756756756757,0.76,0.35135135135135137,1.2432432432432432,1.5945945945945945,1.0810810810810811,0.7297297297297297,0.2702702702702703,0.08108108108108109,0.10810810810810811,0.5675675675675675,0,2.3513513513513513,-2,0,0,0022100731,home,ACTIVE,1630235.0,3,nan,Bench,-,1,nan,nan,0,0,1,4,2,0.5,1,0.0,2,0,0,0,0.0,38,14.300666666666666,34,-4,4,0,2,0,0,0,0,1,1,0,0.0,2,3,2,0.666666666666666,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,PHX,1610612756,UTA,1610612762,4,,105,97,2022-01-26 22:00:00-05:00,Final,nan,nan,105-97,8,0
Udoka Azubuike,UTA,PHX,0022100731,1628962,8,4,4,0.5,6.747916666666667,0.625,1.0,0.625,0.0,0.0,0.0,0.125,0.25,0.5,0.25,1.25,1.5,0.0,0.625,0.125,0.5,0.125,0.625,0,1.375,-29,0,0,0022100731,home,ACTIVE,1628962.0,20,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2022-01-27 03:05,Base Set,Common,2,Dunk,2020-12-24 03:00:00+00:00,Utah Jazz,4000,3468.0,0.0,308.0,224.0,0.0,12.0,88,-1.12,-2.22,-1.12,139.0,True,True,True,True,VISIBLE,4ce32918-d9ad-44fc-8040-d127ac6386c4,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+4ce32918-d9ad-44fc-8040-d127ac6386c4,Base Set,Common,2,Dunk,4000,88,-1.12,PHX,1610612756,UTA,1610612762,4,,105,97,2022-01-26 22:00:00-05:00,Final,Base Set-Common-2-Dunk,Base Set-Common-2-Dunk,105-97,8,0
Zylan Cheatham,UTA,PHX,0022100731,1629597,1,0,1,0.0,5.183333333333334,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-13,0,0,0022100731,home,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,PHX,1610612756,UTA,1610612762,4,,105,97,2022-01-26 22:00:00-05:00,Final,nan,nan,105-97,8,0
Boban Marjanovic,DAL,POR,0022100732,1626246,16,9,7,0.563,5.949583333333333,2.1875,3.5,0.625,0.0625,0.1875,0.333,0.5,1.0,0.5,0.4375,1.4375,1.875,0.125,0.6875,0.0,0.125,0.3125,1.1875,1,4.9375,28,0,0,0022100732,away,ACTIVE,1626246.0,51,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2022-01-27 03:30,Base Set,Common,3,Layup,2021-11-16 01:00:00+00:00,Dallas Mavericks,60000,32975.0,0.0,12972.0,17234.0,0.0,2.0,3,0.0,0.0,50.0,2539.0,nan,nan,nan,nan,VISIBLE,58a96bc1-e6f5-4929-b79a-206bb639c089,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+58a96bc1-e6f5-4929-b79a-206bb639c089,Base Set,Common,1,Dunk,2681,41,0.0,DAL,1610612742,POR,1610612757,4,,132,112,2022-01-26 22:00:00-05:00,Final,Base Set-Common-3-Layup,Base Set-Common-1-Dunk,112-132,-20,0
Brandon Knight,DAL,POR,0022100732,202688,3,1,2,0.333,18.164444444444445,3.0,6.666666666666667,0.45,1.3333333333333333,4.333333333333333,0.308,2.6666666666666665,2.6666666666666665,1.0,0.0,2.3333333333333335,2.3333333333333335,2.6666666666666665,1.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,1.6666666666666667,2,10.0,6,0,0,0022100732,away,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,DAL,1610612742,POR,1610612757,4,,132,112,2022-01-26 22:00:00-05:00,Final,nan,nan,112-132,-20,0
Carlik Jones,DAL,POR,0022100732,1630637,3,2,1,0.667,6.408333333333334,0.0,2.3333333333333335,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,1.0,0.3333333333333333,0.0,0.0,0.0,0,0.6666666666666666,-16,0,0,0022100732,away,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,DAL,1610612742,POR,1610612757,4,,132,112,2022-01-26 22:00:00-05:00,Final,nan,nan,112-132,-20,0
Charlie Brown Jr.,DAL,POR,0022100732,1629718,3,2,1,0.667,5.120555555555556,0.3333333333333333,1.6666666666666667,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0,0.6666666666666666,-30,0,0,0022100732,away,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,DAL,1610612742,POR,1610612757,4,,132,112,2022-01-26 22:00:00-05:00,Final,nan,nan,112-132,-20,0
Dorian Finney-Smith,DAL,POR,0022100732,1627827,47,27,20,0.574,32.02326241134752,3.7872340425531914,8.553191489361701,0.443,1.851063829787234,5.085106382978723,0.364,0.8085106382978723,1.2127659574468086,0.667,1.553191489361702,3.25531914893617,4.808510638297872,1.9361702127659575,1.0,1.2127659574468086,0.5319148936170213,0.44680851063829785,2.234042553191489,0,10.23404255319149,70,1,0,0022100732,away,ACTIVE,1627827.0,10,SF,Starter,-,1,nan,nan,2,0,0,7,4,0.5714285714285711,0,1.0,1,0,1,1,1.0,60,28.2155,76,16,11,3,2,3,3,1,4,1,5,2,0.4,1,2,2,1.0,2022-01-27 03:09,Base Set,Common,2,Dunk,2021-01-08 03:00:00+00:00,Dallas Mavericks,12000,11266.0,0.0,527.0,210.0,0.0,12.0,31,3.33,14.81,6.9,335.0,True,False,False,False,VISIBLE,4b417f0f-320d-4937-9185-637f21839c24,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+4b417f0f-320d-4937-9185-637f21839c24,Base Set,Common,2,Dunk,12000,31,3.33,DAL,1610612742,POR,1610612757,4,,132,112,2022-01-26 22:00:00-05:00,Final,Base Set-Common-2-Dunk,Base Set-Common-2-Dunk,112-132,-20,1
Dwight Powell,DAL,POR,0022100732,203939,48,27,21,0.563,19.83888888888889,2.5833333333333335,4.125,0.626,0.25,0.6041666666666666,0.414,1.5,2.0625,0.727,1.9375,2.4583333333333335,4.395833333333333,1.0833333333333333,0.7083333333333334,0.4166666666666667,0.3333333333333333,0.3333333333333333,2.3333333333333335,2,6.916666666666667,-30,0,0,0022100732,away,ACTIVE,203939.0,7,nan,Bench,-,1,nan,nan,0,1,0,5,5,1.0,0,4.0,4,0,6,5,0.833333333333334,39,18.483333333333334,62,23,15,0,10,4,3,2,5,2,0,0,0.0,0,5,5,1.0,2022-01-27 03:10,Base Set,Common,2,Dunk,2021-01-31 02:00:00+00:00,Dallas Mavericks,12000,11148.0,0.0,705.0,147.0,0.0,12.0,17,6.25,6.25,0.0,606.0,True,False,False,False,VISIBLE,7537224a-40e9-4976-bda7-a0defd32a205,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+7537224a-40e9-4976-bda7-a0defd32a205,Base Set,Common,2,Dunk,12000,17,6.25,DAL,1610612742,POR,1610612757,4,,132,112,2022-01-26 22:00:00-05:00,Final,Base Set-Common-2-Dunk,Base Set-Common-2-Dunk,112-132,-20,5
Eugene Omoruyi,DAL,POR,0022100732,1630647,4,1,3,0.25,4.454166666666667,0.5,1.25,0.4,0.25,0.5,0.5,0.5,1.0,0.5,0.5,1.25,1.75,0.5,0.0,0.0,0.0,0.0,0.5,0,1.75,3,0,0,0022100732,away,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,DAL,1610612742,POR,1610612757,4,,132,112,2022-01-26 22:00:00-05:00,Final,nan,nan,112-132,-20,0
Frank Ntilikina,DAL,POR,0022100732,1628373,37,20,17,0.541,12.896441441441443,1.5675675675675675,4.135135135135135,0.379,0.7567567567567568,2.135135135135135,0.354,0.5135135135135135,0.5135135135135135,1.0,0.1891891891891892,1.3243243243243243,1.5135135135135136,1.2972972972972974,0.6216216216216216,0.5945945945945946,0.08108108108108109,0.1891891891891892,1.0810810810810811,0,4.405405405405405,50,0,0,0022100732,away,ACTIVE,1628373.0,21,nan,Bench,-,1,nan,nan,1,0,0,6,3,0.5,0,0.0,2,0,0,0,0.0,36,15.2,46,10,8,2,2,0,0,0,0,0,4,2,0.5,0,2,1,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,DAL,1610612742,POR,1610612757,4,,132,112,2022-01-26 22:00:00-05:00,Final,nan,nan,112-132,-20,0
George King,DAL,POR,0022100732,1628994,4,2,2,0.5,4.790416666666666,0.0,1.25,0.0,0.0,1.0,0.0,0.25,0.5,0.5,0.0,1.25,1.25,0.0,0.25,0.0,0.0,0.25,1.0,0,0.25,-27,0,0,0022100732,away,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,DAL,1610612742,POR,1610612757,4,,132,112,2022-01-26 22:00:00-05:00,Final,nan,nan,112-132,-20,0
Isaiah Thomas,DAL,POR,0022100732,202738,1,0,1,0.0,13.283333333333333,3.0,8.0,0.375,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,6.0,-1,0,0,0022100732,away,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,DAL,1610612742,POR,1610612757,4,,132,112,2022-01-26 22:00:00-05:00,Final,nan,nan,112-132,-20,0
JaQuori McLaughlin,DAL,POR,0022100732,1630605,4,2,2,0.5,2.725,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0,0.0,-9,0,0,0022100732,away,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,DAL,1610612742,POR,1610612757,4,,132,112,2022-01-26 22:00:00-05:00,Final,nan,nan,112-132,-20,0
Jalen Brunson,DAL,POR,0022100732,1628973,47,27,20,0.574,31.237836879432624,6.297872340425532,12.638297872340425,0.498,0.9574468085106383,2.893617021276596,0.331,2.148936170212766,2.6808510638297873,0.802,0.5531914893617021,3.234042553191489,3.7872340425531914,5.468085106382978,1.702127659574468,0.9574468085106383,0.06382978723404255,0.5319148936170213,1.851063829787234,3,15.702127659574469,88,5,0,0022100732,away,ACTIVE,1628973.0,13,SG,Starter,-,1,nan,nan,11,0,1,15,9,0.6,0,2.0,2,0,0,0,0.0,77,34.833333333333336,93,16,20,0,6,3,5,1,6,0,3,2,0.666666666666666,0,12,7,0.583333333333333,2022-01-27 03:31,Base Set,Common,3,Layup,2021-11-02 23:30:00+00:00,Dallas Mavericks,60000,36070.0,0.0,11250.0,15680.0,0.0,2.0,3,0.0,0.0,0.0,2109.0,nan,nan,nan,nan,VISIBLE,1f66e240-b866-46e6-bd19-1c452d42ac5f,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+1f66e240-b866-46e6-bd19-1c452d42ac5f,Base Set,Common,1,3 Pointer,3999,50,0.0,DAL,1610612742,POR,1610612757,4,,132,112,2022-01-26 22:00:00-05:00,Final,Base Set-Common-3-Layup,Base Set-Common-1-3 Pointer,112-132,-20,0
Josh Green,DAL,POR,0022100732,1630182,33,19,14,0.576,12.45691919191919,1.6666666666666667,3.1515151515151514,0.529,0.21212121212121213,0.7272727272727273,0.292,0.42424242424242425,0.6363636363636364,0.667,0.6363636363636364,1.2121212121212122,1.8484848484848484,1.121212121212121,0.42424242424242425,0.5757575757575758,0.15151515151515152,0.09090909090909091,1.5454545454545454,0,3.9696969696969697,64,0,0,0022100732,away,ACTIVE,1630182.0,8,nan,Bench,-,1,nan,nan,2,1,0,4,3,0.75,0,3.0,2,0,4,3,0.75,41,15.151166666666667,43,2,9,2,4,0,1,1,2,0,0,0,0.0,1,4,3,0.75,2022-01-27 03:12,Base Set,Common,2,Dunk,2020-12-27 20:30:00+00:00,Dallas Mavericks,12000,11564.0,0.0,436.0,0.0,0.0,12.0,29,7.41,11.54,7.41,826.0,True,False,True,True,VISIBLE,fa45d784-165c-4424-8263-603aacb330a8,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+fa45d784-165c-4424-8263-603aacb330a8,Base Set,Common,2,Dunk,12000,29,7.41,DAL,1610612742,POR,1610612757,4,,132,112,2022-01-26 22:00:00-05:00,Final,Base Set-Common-2-Dunk,Base Set-Common-2-Dunk,112-132,-20,3
Kristaps Porzingis,DAL,POR,0022100732,204001,32,17,15,0.531,30.09890625,6.84375,15.15625,0.452,1.5,5.28125,0.284,4.40625,5.0625,0.87,2.0,5.96875,7.96875,2.125,1.5625,0.75,1.84375,0.53125,2.53125,4,19.59375,48,9,0,0022100732,away,ACTIVE,204001.0,6,C,Starter,-,1,nan,nan,1,0,0,18,8,0.444444444444444,0,4.0,5,0,6,5,0.833333333333334,67,27.132166666666667,65,-2,22,7,14,2,5,0,5,1,3,1,0.333333333333333,3,15,7,0.466666666666667,2022-01-27 03:11,Base Set,Common,2,Dunk,2021-01-19 00:30:00+00:00,Dallas Mavericks,35000,31681.0,0.0,2729.0,609.0,0.0,12.0,5,0.0,0.0,0.0,2426.0,False,False,False,False,VISIBLE,84118beb-227c-4e6f-ad96-15004f446698,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+84118beb-227c-4e6f-ad96-15004f446698,Base Set,Common,1,3 Pointer,2982,89,-1.11,DAL,1610612742,POR,1610612757,4,,132,112,2022-01-26 22:00:00-05:00,Final,Base Set-Common-2-Dunk,Base Set-Common-1-3 Pointer,112-132,-20,5
Luka Doncic,DAL,POR,0022100732,1629029,33,21,12,0.636,34.93808080808081,9.121212121212121,20.90909090909091,0.436,2.3636363636363638,7.909090909090909,0.299,4.9393939393939394,6.515151515151516,0.758,0.8484848484848485,7.96969696969697,8.818181818181818,8.545454545454545,4.545454545454546,1.1818181818181819,0.45454545454545453,0.5757575757575758,2.3636363636363638,5,25.545454545454547,-19,20,5,0022100732,away,ACTIVE,1629029.0,77,PG,Starter,-,1,nan,nan,15,0,0,11,4,0.36363636363636404,0,7.0,1,1,8,5,0.625,86,37.31666666666667,97,11,15,2,4,0,10,0,10,1,6,2,0.333333333333333,3,5,2,0.4,2022-01-27 03:30,Base Set,Common,3,Assist,2021-10-27 00:30:00+00:00,Dallas Mavericks,60000,39699.0,0.0,6255.0,14410.0,0.0,2.0,4,0.0,0.0,0.0,2591.0,nan,nan,nan,nan,VISIBLE,d7c46f00-33bf-4828-b46b-f6367b11522b,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+d7c46f00-33bf-4828-b46b-f6367b11522b,2021 All-Star Game,Rare,2,Dunk,2021,519,-3.71,DAL,1610612742,POR,1610612757,4,,132,112,2022-01-26 22:00:00-05:00,Final,Base Set-Common-3-Assist,2021 All-Star Game-Rare-2-Dunk,112-132,-20,5
Marquese Chriss,DAL,POR,0022100732,1627737,15,11,4,0.733,10.463333333333333,2.2666666666666666,4.0,0.567,0.4,1.0,0.4,0.6666666666666666,1.0666666666666667,0.625,0.6666666666666666,2.6666666666666665,3.3333333333333335,0.26666666666666666,0.7333333333333333,0.2,0.3333333333333333,0.4,2.2,1,5.6,-1,0,0,0022100732,away,ACTIVE,1627737.0,32,nan,Bench,-,1,nan,nan,2,0,0,2,2,1.0,0,0.0,0,0,0,0,0.0,20,7.1,22,2,5,0,2,0,2,1,3,0,1,1,1.0,0,1,1,1.0,2022-01-27 03:14,Base Set,Common,1,Dunk,2020-02-09 01:30:00+00:00,Golden State Warriors,3999,3233.0,0.0,387.0,379.0,0.0,25.0,40,2.56,8.11,-20.0,176.0,True,False,False,False,VISIBLE,681b6cae-7724-4475-a101-b2fb5ca7f516,7b797690-5b53-45a7-b972-bd2d5152654a,https://nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+681b6cae-7724-4475-a101-b2fb5ca7f516,Base Set,Common,1,Dunk,3999,40,2.56,DAL,1610612742,POR,1610612757,4,,132,112,2022-01-26 22:00:00-05:00,Final,Base Set-Common-1-Dunk,Base Set-Common-1-Dunk,112-132,-20,0
Maxi Kleber,DAL,POR,0022100732,1628467,33,19,14,0.576,24.678989898989897,2.4242424242424243,5.878787878787879,0.412,1.6363636363636365,4.454545454545454,0.367,0.7575757575757576,1.0,0.758,1.121212121212121,4.484848484848484,5.606060606060606,1.1515151515151516,0.7878787878787878,0.42424242424242425,0.8787878787878788,0.30303030303030304,2.303030303030303,1,7.242424242424242,44,1,0,0022100732,away,ACTIVE,1628467.0,42,PF,Starter,-,1,nan,nan,1,3,0,9,5,0.555555555555556,0,0.0,2,0,0,0,0.0,62,26.667833333333334,63,1,12,0,2,0,5,0,5,1,5,2,0.4,0,4,3,0.75,2022-01-27 03:11,Base Set,Common,2,3 Pointer,2021-01-08 03:00:00+00:00,Dallas Mavericks,15000,14085.0,0.0,914.0,5.0,0.0,12.0,23,-4.17,-4.17,-8.0,621.0,False,False,False,False,VISIBLE,72202871-60ae-43a1-8f06-577cea587c55,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+72202871-60ae-43a1-8f06-577cea587c55,Base Set,Common,1,Dunk,3999,50,0.0,DAL,1610612742,POR,1610612757,4,,132,112,2022-01-26 22:00:00-05:00,Final,Base Set-Common-2-3 Pointer,Base Set-Common-1-Dunk,112-132,-20,0
Moses Brown,DAL,POR,0022100732,1629650,25,13,12,0.52,6.6088,1.08,2.0,0.54,0.0,0.0,0.0,1.08,1.72,0.628,0.64,1.72,2.36,0.0,0.56,0.12,0.32,0.2,1.12,1,3.24,2,0,0,0022100732,away,ACTIVE,1629650.0,9,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2022-01-27 03:08,Base Set,Common,2,Dunk,2021-03-28 01:00:00+00:00,Oklahoma City Thunder,12000,11201.0,0.0,568.0,231.0,0.0,12.0,10,0.0,11.11,25.0,545.0,True,False,False,False,VISIBLE,026864c1-ea07-4c21-958c-794a5ee9a300,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+026864c1-ea07-4c21-958c-794a5ee9a300,Base Set,Common,2,Dunk,12000,10,0.0,DAL,1610612742,POR,1610612757,4,,132,112,2022-01-26 22:00:00-05:00,Final,Base Set-Common-2-Dunk,Base Set-Common-2-Dunk,112-132,-20,0
Reggie Bullock,DAL,POR,0022100732,203493,40,23,17,0.575,23.557416666666665,2.225,5.85,0.38,1.35,4.375,0.309,0.4,0.525,0.762,0.425,2.65,3.075,1.1,0.525,0.4,0.125,0.225,1.325,0,6.2,115,0,0,0022100732,away,ACTIVE,203493.0,25,nan,Bench,-,1,nan,nan,0,1,0,8,5,0.625,0,0.0,2,0,1,1,1.0,60,24.966666666666665,81,21,15,0,2,0,4,0,4,0,7,4,0.5714285714285711,0,1,1,1.0,2022-01-27 03:15,Base Set,Common,1,Steal,2020-01-08 03:30:00+00:00,New York Knicks,3999,3285.0,0.0,356.0,358.0,0.0,25.0,52,0.0,15.56,8.33,152.0,True,False,False,False,VISIBLE,60695463-d3b5-481b-a214-4a81707523be,7b797690-5b53-45a7-b972-bd2d5152654a,https://nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+60695463-d3b5-481b-a214-4a81707523be,Base Set,Common,1,Steal,3999,52,0.0,DAL,1610612742,POR,1610612757,4,,132,112,2022-01-26 22:00:00-05:00,Final,Base Set-Common-1-Steal,Base Set-Common-1-Steal,112-132,-20,1
Sterling Brown,DAL,POR,0022100732,1628425,36,21,15,0.583,14.24212962962963,1.4166666666666667,3.5555555555555554,0.398,0.75,2.1944444444444446,0.342,0.2777777777777778,0.3055555555555556,0.909,0.6111111111111112,2.888888888888889,3.5,0.8055555555555556,0.5833333333333334,0.3333333333333333,0.1388888888888889,0.3055555555555556,1.1944444444444444,0,3.861111111111111,35,2,0,0022100732,away,INACTIVE,1628425.0,0,nan,Bench,-,0,INACTIVE_INJURY,Left Foot; Soreness,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2022-01-27 03:06,Base Set,Common,2,Dunk,2021-04-10 02:00:00+00:00,Houston Rockets,12000,9942.0,0.0,1227.0,834.0,0.0,12.0,8,14.29,14.29,0.0,380.0,True,False,False,False,VISIBLE,6beb22f3-d8b4-4d05-b22d-0257be9b563b,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+6beb22f3-d8b4-4d05-b22d-0257be9b563b,Base Set,Common,2,Dunk,12000,8,14.29,DAL,1610612742,POR,1610612757,4,,132,112,2022-01-26 22:00:00-05:00,Final,Base Set-Common-2-Dunk,Base Set-Common-2-Dunk,112-132,-20,0
